wage,educ,has_dog,near_publictrans,ed_mother,near_privcollege,is_righthander,iq_score,scholarship,grade_avg,female,talentsup,near_4ycollege,black,ed_father,has_siblings,near_2ycollege,exper,near_parents,lives_in_city
2672.0364,7,0,1,12,1,1,107.86327,1,1.9977177,1,0,1,0,7,1,0,48,1,1
222.60103,5,0,0,10,0,1,87.128029,0,2.1024337,0,0,0,0,6,0,1,36,0,0
9258.9814,11,0,1,10,0,1,101.71471,1,3.9395378,0,0,0,0,11,0,0,47,0,1
3095.7861,6,0,1,4,0,1,110.97375,0,2.6609545,1,0,0,1,8,0,0,16,0,1
815.43933,6,0,1,7,0,1,101.77682,0,1.9558845,1,0,0,0,9,1,0,24,0,1
638.02734,6,0,1,7,0,1,103.14819,0,1.80434,0,0,1,0,9,1,0,58,1,1
3650.896,8,1,0,6,0,1,115.33582,1,2.7002249,0,0,0,1,6,1,0,13,1,1
587.01312,6,0,1,9,0,0,108.71677,0,1.1258311,1,0,0,1,2,1,0,22,0,1
1100.4586,4,0,0,3,0,0,116.24656,0,3.4500432,1,0,1,1,9,0,0,45,0,1
1156.4285,11,0,0,2,0,0,109.49438,0,2.4121654,0,0,0,0,11,0,0,3,0,0
39393.234,7,0,0,5,0,1,108.46963,0,3.3985226,0,1,1,0,7,1,0,23,0,0
1315.0782,6,1,1,6,0,1,83.833183,1,3.2084489,1,0,0,0,5,1,0,8,0,1
340.64352,7,0,1,10,0,1,84.845734,0,1.5590001,0,0,0,1,1,0,0,53,0,1
558.82953,10,0,1,6,0,1,94.607712,0,2.1172762,0,0,0,1,7,1,1,53,0,1
12082.116,9,0,1,9,0,1,97.890617,0,2.769578,0,0,0,0,6,1,1,35,1,1
41.811813,6,0,1,3,0,1,89.472839,0,2.2460308,0,0,0,0,10,1,0,51,0,1
126.34267,8,0,0,3,0,1,72.454254,0,2.086278,0,0,0,0,12,1,0,52,0,0
1589.8179,5,0,1,10,0,1,106.24455,0,2.6318579,1,0,0,0,12,1,0,18,0,1
3273.2778,10,1,0,7,0,1,116.44079,0,3.873765,1,0,0,0,11,1,1,9,1,0
284.62073,4,0,1,1,1,1,92.241997,0,1.6101676,0,0,0,0,11,1,0,58,0,1
1411.8223,8,0,0,5,1,1,118.78456,0,3.5699766,0,0,1,0,8,0,0,22,0,1
1915.1085,10,0,1,9,0,1,88.372711,1,1.0540856,0,0,0,1,5,1,1,16,0,1
26511.83,8,0,1,12,0,1,78.105774,0,2.1616058,0,0,0,0,11,0,0,55,0,1
2863.6162,6,0,0,1,0,0,83.876495,0,2.956048,1,0,0,1,2,1,1,43,0,0
349.79388,7,0,1,12,0,1,84.170883,0,2.6735561,0,0,1,0,6,0,1,24,0,1
1347.4291,9,0,0,3,0,1,107.58954,1,2.9719045,0,0,0,0,6,1,0,56,1,0
51.830429,4,0,1,1,0,1,78.267235,0,2.7599626,0,0,0,0,7,0,0,14,1,1
1913.1118,11,0,1,11,0,1,102.58965,1,1.9301057,0,0,0,0,6,0,0,53,1,1
1065.6991,7,1,1,12,0,1,77.464088,1,1.7831676,1,1,0,0,8,1,0,49,0,1
1523.683,7,0,0,8,0,1,75.283875,0,3.0724952,0,0,0,0,12,0,1,59,0,1
117.53065,8,0,0,3,0,0,83.598114,0,3.7817025,0,1,1,1,12,0,0,30,0,0
15119.678,5,1,1,7,0,1,97.944855,1,2.4306164,0,0,0,0,10,1,0,22,0,1
71.099739,4,0,1,5,0,1,110.57337,0,1.5400034,1,1,0,1,5,1,0,40,0,1
27.208677,5,0,1,9,0,0,101.44392,0,1.7946051,0,0,0,0,8,1,0,39,1,1
118.59341,11,1,0,1,0,1,71.070564,1,2.7050033,0,0,0,1,12,0,1,6,0,0
708.79608,3,0,0,1,0,0,106.99168,0,1.6361136,1,0,0,0,2,1,1,35,0,1
56.333961,9,1,0,6,0,1,84.169235,0,2.2634974,1,1,0,1,4,1,0,9,1,0
108.91906,8,0,0,5,0,1,84.095963,0,3.2850957,0,0,0,0,10,1,0,34,0,0
3970.1365,6,0,0,7,0,1,100.88142,0,4.0666771,0,0,0,0,6,1,1,22,0,0
1674.3743,7,0,1,4,0,1,112.99111,0,3.4956694,0,0,0,1,4,0,0,10,1,1
485.00726,11,0,0,7,0,1,83.184349,1,2.6054447,0,0,1,0,9,1,0,50,1,0
4728.4819,10,0,1,8,0,1,101.53896,1,1.4512076,1,0,0,0,8,1,0,52,1,1
748.50006,6,0,0,11,0,1,93.108337,0,2.5955617,0,0,0,0,4,1,0,51,0,0
27834.461,10,0,1,9,0,0,109.04893,0,2.579407,0,0,0,0,7,1,0,30,1,1
11109.724,10,0,0,10,1,1,72.052414,0,2.3112552,0,0,0,0,4,0,0,32,1,1
276.41025,5,1,1,10,0,1,82.679634,0,3.389477,1,0,0,0,6,0,0,25,1,1
427.54742,7,1,0,4,0,1,88.029343,0,2.7164059,1,0,0,0,3,1,0,11,1,0
697.86163,8,0,0,10,0,1,100.32682,0,2.4212976,0,0,0,1,10,1,1,49,1,0
114.31792,6,0,1,4,0,1,99.014832,0,2.7760472,0,0,0,0,2,1,0,11,0,1
1008.6402,9,0,0,6,0,1,91.010498,0,2.1035688,0,0,0,0,6,1,0,16,1,0
330.48727,4,0,1,10,0,1,115.88878,0,1.9618777,1,0,1,0,2,1,0,34,0,1
803.96484,7,0,0,3,0,1,114.79053,0,3.2703505,0,0,0,0,2,1,0,54,1,0
675.63361,5,0,1,12,1,1,80.932236,0,2.1391754,1,0,1,0,2,0,1,57,0,1
3228.1208,9,0,1,11,0,1,100.16235,0,4.0621247,1,0,0,1,2,1,0,19,0,1
1364.5841,5,0,1,5,0,1,106.57039,1,4.0010715,0,0,1,1,6,0,0,33,1,1
68.566795,9,0,1,5,0,1,98.757805,0,3.2771168,0,0,0,1,7,0,0,7,0,1
444.9436,7,0,0,5,0,1,99.261971,0,2.7390094,1,0,0,1,3,1,1,47,0,0
7782.8164,8,0,0,2,0,1,116.42803,0,2.6154077,0,0,0,1,7,1,0,38,1,0
336.94318,4,0,1,4,0,1,78.940468,0,1,1,0,1,0,10,1,1,34,0,1
12.590535,4,1,0,2,0,0,71.818878,0,2.4046333,1,0,0,0,6,1,0,40,1,0
3565.8933,7,0,1,11,0,1,112.85024,0,2.7390254,1,0,0,0,8,0,0,19,0,1
981.22351,8,0,0,6,0,1,101.01872,0,1.7403181,1,0,0,0,4,1,0,33,0,0
130.81572,9,0,0,9,0,0,73.326965,0,2.6438808,0,1,0,0,9,1,1,46,0,1
2861.9404,8,1,0,1,1,1,116.42025,1,3.0993338,1,0,1,0,7,1,0,19,0,0
321.89975,8,0,0,6,0,1,73.144653,0,2.0237658,0,0,0,0,5,0,0,18,1,1
1773.4596,6,0,1,10,0,1,115.66116,0,2.9441319,0,1,1,0,9,1,1,18,0,1
13372.201,5,0,1,2,0,0,95.960442,0,3.093405,0,0,0,0,2,0,1,34,0,1
193.05211,3,0,1,9,0,0,86.028542,0,2.044416,0,0,0,1,5,1,0,29,0,1
639.58203,9,0,1,6,0,1,85.292984,0,3.177814,0,0,1,1,9,1,1,50,0,1
512.81763,4,0,1,10,0,1,78.932564,0,3.1346166,0,0,0,0,2,1,0,58,1,1
119.54129,2,0,1,2,0,1,95.151215,0,3.0333681,1,0,0,0,3,0,0,26,1,0
2868.1926,7,0,1,12,0,1,91.790367,0,4.0032263,0,0,0,1,7,1,1,56,0,1
9945.3389,9,0,1,3,0,1,102.61721,0,2.1642435,0,0,0,0,6,1,0,22,1,1
1379.8728,9,1,1,3,1,1,80.501366,0,2.8379123,0,0,0,0,10,0,0,40,0,1
2828.9258,6,1,1,7,0,1,83.253891,0,2.8027437,0,0,0,1,4,1,0,9,1,1
1654.6322,8,0,1,5,0,1,76.982437,0,1.900534,1,0,0,1,4,1,0,44,1,1
228.95432,9,0,0,11,0,1,113.52418,0,1.9987299,0,0,0,0,11,1,0,17,1,1
247.55482,5,0,0,8,0,1,115.20258,1,1.6266477,0,0,0,1,3,0,0,35,1,1
161.19772,7,0,1,9,0,1,75.268036,1,3.7138999,1,0,0,1,1,1,0,56,0,1
149.90872,5,0,0,5,1,1,94.923744,0,1.9044664,0,0,0,0,11,1,0,46,0,1
207.46359,10,0,1,10,0,1,72.18383,0,1.7622938,1,0,0,1,10,1,0,39,0,1
421.89197,6,0,0,7,0,1,73.740234,0,4.0628557,1,0,0,0,6,0,0,24,0,0
210.07396,3,0,0,6,0,1,111.01536,0,1.746774,1,0,0,0,3,1,0,14,1,0
1747.9669,8,0,1,9,0,0,102.0733,0,3.0504551,0,0,0,0,8,0,0,35,0,1
1740.4922,4,0,1,8,0,1,115.39946,0,1.6364785,1,0,0,1,9,1,0,36,1,1
811.46796,11,0,1,2,0,1,83.404335,0,2.491987,1,0,0,0,11,1,1,20,0,1
83.336212,5,0,1,4,0,1,119.8208,0,3.123832,1,0,0,0,9,0,0,30,1,1
8704.8369,6,0,1,4,0,1,102.02146,0,2.4529171,0,1,0,0,3,0,0,39,1,1
414.67972,8,0,0,9,0,1,114.93448,0,1.9617953,1,0,0,0,4,1,0,6,1,0
1367.531,9,0,1,7,0,1,81.942238,0,2.6575387,0,0,0,0,9,1,0,15,0,1
1739.479,6,0,0,6,0,1,118.34265,0,1.6852252,0,0,0,1,11,1,1,42,1,0
1476.8575,9,0,0,5,0,0,71.18084,0,1.9245167,1,0,0,0,10,1,0,40,0,1
299.88605,4,0,1,3,0,1,92.835983,0,2.7973228,1,0,0,0,6,1,1,20,1,1
927.66943,10,0,0,9,0,1,118.2367,0,2.9945168,1,0,0,0,7,1,1,45,0,0
262.66577,7,1,1,4,0,1,101.27039,0,1.6776984,1,0,0,1,11,0,0,38,0,1
5386.4761,7,0,1,9,0,1,101.89444,0,1,0,0,0,1,9,0,0,20,1,1
1278.3087,11,1,1,11,0,1,104.90805,1,1.5851171,0,0,0,1,5,1,1,35,1,1
29622.193,7,0,1,7,0,1,103.81149,0,2.197777,1,0,1,0,8,1,0,10,0,1
530.59955,7,1,0,6,0,1,82.294624,0,2.0978935,1,0,0,0,2,1,1,42,1,0
134.51596,4,0,0,10,0,1,77.572922,0,1.1088042,0,0,1,0,2,1,0,26,0,1
486.23486,4,1,0,2,0,1,81.189568,0,2.5411875,1,1,0,1,2,1,0,37,1,0
820.08917,7,1,1,12,0,0,74.855186,0,2.2635241,0,0,1,0,2,1,0,47,0,1
377.14642,5,0,0,3,1,1,91.547791,0,2.7806599,0,0,0,1,11,1,1,21,1,1
627.37415,10,0,0,2,0,1,98.619598,0,1.9492563,1,0,0,0,8,1,0,54,1,0
306.64099,5,1,1,4,0,1,109.65166,0,2.517338,1,0,0,0,11,1,0,44,1,1
628.39398,6,0,1,5,0,1,111.51244,0,3.5449014,0,0,0,0,3,0,0,28,0,1
6248.8408,3,0,1,4,0,1,82.850174,0,3.9533427,0,0,0,0,2,0,0,19,0,1
322.55231,9,0,0,11,1,1,76.619202,0,1.819689,0,0,0,0,12,0,1,13,0,0
431.68637,2,0,0,5,0,1,98.513618,0,2.2585289,0,0,0,0,2,1,0,26,0,0
39.916161,8,0,1,5,0,1,77.277412,0,2.6083612,0,0,0,1,1,1,0,27,0,1
1420.6453,4,0,1,4,0,1,103.44401,0,1.7768955,0,0,0,0,4,1,1,23,1,1
2215.6619,2,1,0,6,0,1,116.7002,0,3.459964,1,0,0,0,2,1,1,40,0,0
132.43661,5,0,1,4,0,0,72.032425,0,3.2764547,1,0,0,0,4,0,0,25,0,1
103.84727,4,0,1,5,1,1,107.94355,1,2.7069628,1,0,0,1,4,1,0,36,0,1
454.70059,6,1,1,10,0,0,92.59967,0,2.6455314,1,0,1,0,7,1,0,58,0,1
2595.666,9,0,1,1,0,1,115.75861,0,3.3020742,0,0,1,0,10,1,1,37,0,1
463.3403,9,0,1,10,0,1,75.700539,0,1.7784425,0,0,0,1,12,0,0,16,0,1
206.03593,8,0,1,5,0,1,106.16707,0,4.5194669,1,0,0,0,11,1,0,28,1,1
3112.825,7,1,0,5,1,1,105.87388,0,1.8567159,0,1,0,0,9,1,1,40,0,0
897.17352,10,0,1,7,0,1,118.7481,0,2.7907317,0,0,0,1,7,1,0,31,1,1
929.04242,7,0,0,2,0,1,79.579407,0,2.2241964,1,0,0,0,3,0,0,18,0,0
272.64981,9,0,1,6,0,1,83.063477,0,3.088769,0,0,0,0,11,1,1,17,0,1
1138.8623,6,0,0,8,0,1,75.798637,0,1.8720986,0,0,0,0,8,1,1,35,1,0
462.98865,11,0,0,6,0,1,76.412811,0,1.9775888,0,0,1,0,11,1,0,19,0,0
2826.8718,7,0,1,10,1,1,92.864624,0,1.3417447,0,0,0,0,10,1,0,49,1,1
3245.2942,3,0,0,5,0,1,113.18356,0,1,0,0,0,1,4,1,1,46,0,1
86.76017,6,0,1,7,1,1,88.457344,0,2.6800849,0,0,0,1,1,0,0,53,0,1
203.77699,3,0,0,9,0,1,96.305313,0,1.5505533,0,0,1,1,2,1,0,35,1,0
10431.364,8,0,1,11,0,0,93.980476,1,3.7290139,0,0,1,0,11,0,0,35,1,1
336.49268,5,0,1,3,0,1,81.08799,0,2.3887398,0,0,0,0,3,1,1,60,0,1
822.92059,5,0,1,5,0,1,72.753265,0,2.4962211,0,0,0,0,10,1,1,15,0,1
583.52759,8,0,0,8,0,1,74.281227,0,3.7619956,1,0,0,0,8,1,0,15,0,0
139.39435,4,0,1,8,1,1,83.909355,1,1,0,0,0,0,3,1,1,17,0,1
738.36005,4,0,0,6,0,1,76.135216,0,2.0179093,1,0,0,1,7,1,1,10,0,0
6738.2236,11,0,1,12,0,1,88.907921,0,2.7465007,0,0,0,0,11,1,0,26,0,1
171.14212,9,0,0,3,0,1,77.299316,0,1.6796101,0,1,0,0,6,0,0,8,1,0
37862.012,10,0,0,4,0,1,112.23911,1,2.5952115,0,0,0,1,10,0,0,24,0,1
327.58551,7,0,1,1,0,1,113.87345,0,3.4639149,0,1,0,0,9,1,0,51,1,1
83.981949,4,0,0,7,0,1,92.803116,0,1.1964904,0,0,0,1,9,0,0,57,1,0
228.95058,6,0,0,9,1,1,74.456749,0,2.6190939,0,0,0,0,9,1,0,29,1,0
477.73611,9,0,0,6,0,1,76.044998,0,2.8545346,1,1,0,1,3,0,0,27,0,0
44.667427,10,0,1,5,0,1,83.445503,0,3.0370295,1,1,1,0,10,0,0,42,0,1
2356.6985,5,0,0,1,1,1,73.86599,1,2.6144342,0,0,0,0,2,0,1,13,0,1
248.20537,12,0,1,9,0,1,117.10796,0,3.2161193,0,1,0,0,9,1,0,38,0,1
175.68552,6,0,1,8,0,1,87.485138,0,2.8885267,0,0,0,1,11,0,0,22,1,1
909.97522,3,0,0,3,0,1,108.96964,0,3.3251481,0,0,0,0,5,0,0,29,1,0
1109.8802,5,0,1,8,1,1,70.513992,1,1.4327785,1,0,0,1,1,0,0,32,0,1
297.48553,3,1,0,4,0,0,110.15308,0,3.2038639,0,0,0,0,2,1,0,58,0,0
229.97858,6,0,0,7,0,0,108.89819,0,2.9498379,1,0,0,0,2,1,0,48,0,0
392.14252,3,0,0,2,0,1,107.53507,0,1.7957238,1,0,0,1,6,0,0,29,0,0
3817.1912,6,0,1,3,0,1,105.78289,0,2.6442275,0,0,0,1,2,0,0,52,0,1
9359.457,3,0,0,2,0,1,119.59007,0,3.4182806,0,0,0,0,3,0,1,18,0,0
5039.7241,6,1,1,2,0,1,109.7803,0,2.5098333,0,0,0,0,7,0,0,47,0,1
2827.6538,8,0,1,11,0,1,110.48988,0,2.2571411,0,0,0,0,4,1,0,44,1,1
1624.5752,7,0,0,12,1,1,93.064453,0,1.8971545,0,0,0,1,3,1,0,41,1,0
538.18597,5,1,0,5,0,1,87.086639,0,2.1578848,1,0,0,1,12,1,0,38,1,0
1266.9701,3,0,1,5,0,0,102.59988,0,1.3480557,0,0,0,0,6,1,1,52,1,1
449.99625,5,0,1,10,0,1,72.245941,0,3.4838564,0,0,0,0,4,0,0,27,1,1
1228.603,8,0,1,1,0,1,111.42025,0,2.9836283,0,0,0,1,2,1,0,26,0,1
174.77364,4,1,1,3,0,0,89.097031,0,3.6452479,0,0,0,0,3,1,0,54,1,1
921.82367,12,0,1,9,0,1,114.32249,1,2.8014157,0,0,0,0,10,1,0,48,0,1
306.47223,8,1,0,9,0,0,95.688461,0,2.9498277,1,0,0,0,4,1,1,11,1,1
479.60947,9,0,1,6,0,1,101.43372,1,3.8570552,0,0,0,0,7,0,0,9,1,1
1200.2725,6,0,1,11,0,1,72.40564,0,2.0275738,1,0,0,1,10,0,0,26,0,1
131.63208,7,0,0,3,0,0,75.083023,0,2.588026,0,0,0,0,10,1,0,20,1,0
7862.6099,12,0,1,6,0,1,115.65613,0,1.7391572,1,1,1,0,11,1,0,30,1,1
416.23456,5,1,1,10,0,0,87.335426,0,2.6485114,0,0,0,0,7,1,1,13,1,1
154.6389,5,0,1,9,0,1,78.670311,0,2.4463029,0,0,0,0,2,1,0,10,1,1
468.90817,9,0,1,6,0,1,78.37104,0,3.6612451,1,0,0,0,5,0,0,14,0,1
3603.0518,6,0,1,12,0,0,86.044922,0,2.2326291,1,0,0,1,3,1,1,59,0,1
668.28705,6,1,1,7,1,0,89.929939,0,4.0799246,0,0,0,0,7,0,0,38,0,1
6109.1118,11,1,1,8,0,0,112.19829,0,1.7593142,0,0,0,0,9,0,0,19,0,1
79.983124,8,1,1,6,0,0,99.146294,0,2.7303183,1,0,0,0,4,1,0,55,0,1
422.70029,8,1,1,8,0,1,116.29221,0,3.8432992,1,0,0,1,8,1,1,56,0,1
17637.719,8,1,1,4,0,1,117.36298,0,2.1987383,1,0,0,0,11,1,0,42,0,1
197.66602,8,1,0,9,0,1,84.098549,0,3.5089111,1,0,0,0,2,1,0,27,1,0
217.89777,7,0,1,9,0,1,83.59256,0,2.7816253,1,0,1,0,9,1,0,45,0,1
404.88489,8,0,1,11,0,0,85.76767,0,2.9095833,0,0,0,1,7,1,1,44,0,1
446.14777,4,0,1,10,0,1,96.199265,0,3.4375799,0,0,0,0,7,0,1,44,0,1
151.5873,9,0,1,9,1,1,84.857903,0,2.5535908,0,1,0,0,8,1,0,35,0,1
318.98486,10,0,0,9,0,0,88.817497,0,2.6723382,0,0,0,0,7,1,0,52,1,1
1773.4583,9,1,0,9,0,1,79.849579,0,3.4121342,0,0,0,0,3,0,1,11,1,0
3178.2734,12,0,1,6,1,1,86.577316,1,3.4793222,1,0,0,0,11,0,0,16,0,1
632.89581,6,0,0,7,0,1,84.723518,0,1.7283181,0,0,1,0,8,0,0,16,1,0
1017.3849,8,1,1,7,0,1,82.171318,0,2.8583987,0,0,0,1,5,0,1,58,0,1
210.32935,11,1,0,12,0,1,79.612526,1,2.7847002,1,0,0,1,10,1,1,53,0,0
1369.917,4,0,1,6,0,1,89.731201,0,1.2744071,1,0,1,1,7,0,1,34,0,1
621.50635,10,1,1,3,0,1,115.31536,0,2.8144026,0,1,1,0,12,1,0,20,1,1
1843.9127,6,0,0,5,0,1,99.452034,0,2.4211638,0,0,0,0,1,0,0,37,1,1
801.99921,7,0,1,8,0,0,103.46053,0,3.7519391,0,0,0,0,1,1,0,32,0,1
58.634598,3,0,1,5,1,1,78.065155,1,2.8831749,0,0,0,0,2,0,0,40,0,1
129.48659,9,0,1,2,0,1,92.448471,0,2.556849,0,0,0,1,3,1,1,31,1,1
3420.335,6,0,1,7,1,1,98.700439,0,4.1188331,1,0,0,1,10,0,0,54,0,1
34.749603,6,1,0,11,0,1,105.79669,0,2.0998394,1,0,0,0,5,1,0,25,0,0
123.14526,4,0,1,9,0,0,92.446655,0,3.8787827,1,1,0,1,2,1,1,39,0,1
1794.3009,8,0,1,3,1,1,112.55759,0,3.0027697,1,0,0,1,3,1,0,45,1,1
2071.7131,8,0,0,9,0,0,108.38448,0,3.3020163,0,0,0,1,9,0,0,39,1,0
182.48746,3,0,1,7,0,1,110.53905,0,2.1580276,0,0,0,0,6,1,0,50,1,1
406.41904,11,0,0,8,0,1,90.861557,0,2.8233483,0,0,0,0,11,0,0,48,1,0
2503.0874,10,0,1,5,0,1,98.613823,0,1,0,1,0,0,7,1,0,45,0,1
4390.3188,10,0,0,5,0,0,77.122261,1,3.281635,0,0,0,0,9,0,0,16,0,1
2749.9153,11,0,1,11,0,1,89.401794,1,1.6737072,1,0,0,0,10,1,1,48,1,1
350.34308,5,0,1,11,0,1,83.563828,0,2.4729021,0,0,0,1,8,0,0,22,0,1
487.76883,5,0,1,4,0,1,82.747398,0,1.8131077,0,0,0,0,2,1,0,41,0,1
3002.01,8,0,1,6,0,1,75.938469,0,2.972399,1,0,0,0,12,1,0,16,0,1
2147.6367,5,1,1,2,1,0,90.466057,0,4.469317,1,0,0,1,6,1,0,37,0,1
3577.5571,6,0,1,6,0,1,71.831894,0,3.0541162,1,0,0,0,6,1,1,39,0,1
677.41736,5,1,1,7,0,1,93.467957,0,3.9989464,1,0,0,0,8,1,0,50,0,1
11.672643,8,0,1,5,0,1,85.877449,0,2.808068,1,0,1,0,9,1,0,52,0,1
268.61066,4,0,0,8,0,1,117.78845,0,1.6354607,1,0,1,0,5,1,0,52,1,0
298.97003,10,0,1,11,0,0,113.62522,0,1.6839073,1,0,0,0,9,1,0,45,0,1
1661.5331,8,0,1,1,0,1,93.905296,0,2.7453308,0,0,0,0,5,1,0,37,1,1
1348.5272,9,1,1,11,0,1,83.891586,0,3.2808127,0,0,0,1,6,1,0,18,0,1
133.31572,7,0,1,5,0,0,78.394424,0,2.9862182,0,0,0,0,10,1,0,52,0,1
141.27882,4,0,1,6,0,1,103.3073,0,3.7158725,0,0,0,0,2,0,1,21,1,1
1350.2944,4,1,1,3,0,0,112.63266,0,1.5406667,1,0,0,0,3,1,0,52,1,1
706.01648,5,0,1,10,0,1,101.19607,0,3.1022134,1,0,0,0,10,0,1,44,1,1
1318.0282,9,0,1,2,0,1,114.06452,0,1,0,1,0,0,11,0,0,40,1,1
673.31671,7,0,1,3,0,1,73.151146,0,2.165668,0,0,0,1,7,1,0,59,0,1
5611.1948,8,0,0,7,0,0,107.11302,1,2.5535321,1,0,0,1,10,1,0,40,0,0
175.46523,7,0,1,8,0,1,108.43381,0,1.0387431,1,0,1,0,2,1,0,16,0,1
5231.418,8,1,1,10,0,1,112.59941,0,2.392164,1,0,0,1,8,0,0,12,0,1
1572.5238,5,0,0,5,0,1,104.15746,0,3.1759632,0,0,0,0,3,1,0,39,0,0
2414.8792,8,0,0,10,0,1,88.103745,0,3.3197742,1,0,0,1,4,0,0,26,0,0
254.56682,8,0,0,6,0,1,95.031807,0,3.0170624,0,0,0,0,9,1,0,19,0,0
1688.7664,10,0,1,2,0,1,73.667953,0,2.6152403,1,1,0,0,7,1,1,53,0,1
2748.5527,10,0,1,5,0,1,119.81583,1,3.5203488,1,0,1,1,12,0,0,8,1,1
1103.5397,6,0,1,8,0,1,98.913963,0,2.9835176,0,0,0,0,5,1,0,42,1,1
5635.3931,6,1,0,4,0,0,76.898506,0,2.1273899,1,0,0,1,1,1,0,34,0,0
235.56688,4,1,0,9,0,1,90.262291,0,3.564671,1,0,0,1,3,0,0,35,0,0
101.24989,7,0,0,10,0,1,92.386505,0,3.8525727,0,0,0,1,11,0,1,8,0,0
122.18006,5,0,1,9,0,1,84.365128,0,3.497468,1,0,0,0,10,0,1,19,0,1
53.269287,6,0,1,8,0,1,104.33153,1,3.7388067,0,0,0,0,7,1,0,32,0,1
1677.7482,8,1,1,9,0,1,104.02299,0,2.8524711,1,0,0,1,7,1,0,19,0,1
4127.9111,3,0,1,9,1,1,105.14199,0,2.7799838,0,0,0,0,2,0,0,24,0,1
927.32251,7,0,0,6,0,1,89.297539,0,1,1,0,0,0,8,1,1,10,0,0
586.67883,5,0,1,3,0,1,84.454063,0,2.3275161,0,0,0,0,7,1,0,18,0,1
1904.4282,6,0,1,10,0,1,78.358597,0,2.0942936,0,0,0,1,10,1,0,23,0,1
741.76208,7,0,1,10,0,1,73.582413,0,2.2460451,0,0,0,0,4,0,0,24,0,1
602.27686,9,0,0,7,1,0,112.75998,0,3.6752341,0,0,0,0,9,1,0,27,0,0
4213.6123,6,0,1,7,0,0,117.15019,0,3.2022011,0,0,0,0,1,1,1,8,1,1
185.44133,7,0,1,3,0,0,78.297798,1,2.1708529,0,0,0,1,4,1,0,55,0,1
781.9447,6,1,0,12,0,1,79.227341,0,3.4880321,1,0,0,0,9,0,0,10,1,0
6714.4482,8,0,0,3,0,1,114.56096,1,3.251991,0,0,0,0,7,1,0,53,0,0
4225.3623,5,0,1,8,0,1,99.05999,0,2.5688899,1,0,0,0,9,0,0,55,1,1
2741.1685,7,0,1,3,0,1,74.198586,0,2.6885271,1,0,0,0,2,0,0,33,1,1
2335.5825,6,0,1,10,0,1,76.272995,0,1.9465902,1,0,0,0,11,1,0,49,0,1
571.41467,8,0,1,10,0,1,82.48806,1,1.0354449,0,1,0,0,1,1,0,30,0,1
1762.7856,10,0,0,3,1,1,98.83313,1,3.5811386,0,0,0,0,12,0,0,50,1,1
1310.4314,8,0,0,11,0,1,95.668686,1,2.3617315,0,0,0,0,8,1,0,35,0,0
677.0307,5,0,1,3,0,1,86.009941,0,2.1527848,0,0,0,0,8,0,1,35,1,1
7821.8447,6,1,1,10,0,1,108.11407,1,2.4219489,1,0,0,0,6,1,0,22,1,1
472.54544,9,0,0,6,0,1,96.406303,1,3.4819744,1,0,0,0,4,0,1,13,1,0
886.31042,8,0,0,9,1,1,81.658852,0,2.2895346,0,0,0,0,8,0,0,31,0,0
4562.2212,10,0,1,11,0,1,114.97259,0,3.2537413,0,0,0,0,7,0,0,8,0,1
1384.5243,8,0,0,5,1,1,110.00369,0,3.0473778,0,0,0,0,7,0,1,44,0,0
876.47235,4,0,0,12,0,0,109.74055,0,3.4263272,0,0,0,0,8,1,0,51,0,0
194.39836,7,0,0,11,0,1,107.03857,0,1.4560177,0,0,0,0,6,0,0,47,1,0
331.13416,10,0,1,6,0,0,98.889389,0,1.7518065,0,0,0,0,9,1,1,39,0,1
173.94455,6,1,1,6,0,1,78.457031,0,3.4069786,0,0,0,0,11,1,0,57,1,1
2067.8376,5,0,1,3,0,1,90.933296,0,1.4850349,0,0,0,0,8,0,0,44,0,1
850.28284,7,0,1,5,0,1,113.29123,1,2.5272567,0,0,0,1,12,0,0,31,1,1
48.119228,4,0,1,11,1,1,99.868057,0,1,0,0,0,0,8,1,1,48,0,1
2192.0212,3,0,1,7,0,1,112.73365,0,3.1534684,1,0,0,0,7,1,1,56,0,1
173.75204,9,1,1,2,0,1,88.313179,0,1.5553969,0,0,0,0,9,0,0,26,0,1
2551.8496,3,0,0,4,0,1,83.655724,0,1.3507611,0,0,0,0,6,1,0,35,1,0
31417.873,9,0,0,2,0,1,105.42188,0,3.1613123,1,0,0,0,5,1,0,40,1,1
405.28036,7,1,1,2,1,1,91.856026,0,2.7248797,1,0,0,0,11,1,0,36,0,1
142.83301,4,1,0,5,1,1,101.91803,0,2.5766997,0,0,0,0,7,0,0,23,0,0
1110.3124,11,0,1,10,1,1,108.901,0,3.8227971,1,0,0,0,12,0,1,8,0,1
10148.831,10,1,1,2,0,1,107.62396,0,2.0713992,1,0,0,1,11,1,0,31,0,1
2204.6655,7,0,0,8,0,1,92.381966,0,2.6901617,0,0,0,0,3,0,1,41,0,1
1740.1184,5,0,0,7,0,1,116.59758,0,2.1097057,0,0,0,0,7,1,0,37,0,1
1371.3052,7,1,1,1,0,0,82.243851,0,1.1133685,0,0,0,0,11,0,1,45,0,1
66.81974,8,1,1,8,0,0,85.29982,0,1.2574213,0,0,0,0,7,1,1,21,1,1
1023.1364,5,0,0,6,1,1,113.84014,0,3.7126017,0,0,1,0,3,0,0,33,0,0
30.507158,6,1,1,2,0,1,85.00988,0,4.0031281,1,0,0,0,3,0,0,45,0,1
